3879.21	-1.6
3881.83	-1.47
3884.44	-1.5
3887.05	-1.66
3889.67	-1.64
3892.28	-1.46
3894.89	-1.39
3897.51	-1.46
3900.12	-1.47
3902.73	-1.49
3905.35	-1.53
3907.96	-1.3
3910.57	-1.23
3915.8	-1.11
3918.42	-0.97
3921.03	-1.01
3923.64	-0.9
3926.26	-1.01
3928.87	-1.1
3931.48	-1.07
3934.1	-0.93
3939.32	-1.14
3941.94	-1.21
3944.55	-1.11
3947.16	-1.45
3949.78	-1.2
3952.39	-1.21
3955.01	-1.08
3957.62	-0.97
3960.23	-1.15
3962.85	-1.19
3965.46	-1.25
3968.07	-1.21
3970.69	-1.04
3973.3	-0.92
3978.53	-0.86
3981.14	-1.05
3983.75	-1.17
3986.37	-0.79
3988.98	-0.94
3991.6	-1
3994.21	-1.26
3996.82	-1
3999.44	-1.25
4002.05	-1.47
4004.66	-1.46
4007.28	-1.07
4009.89	-1.53
4012.5	-1.12
4015.12	-1.42
4017.73	-1
4020.34	-1
4022.96	-1.05
4025.57	-1.22
4028.19	-1.12
4030.8	-0.87
4033.41	-0.98
4036.03	-0.85
4038.64	-1.26
4041.25	-1.1
4043.87	-1.08
4046.48	-1.15
4049.09	-1.36
4051.71	-1.49
4054.32	-1.5
4056.93	-1.67
4059.55	-1.94
4062.16	-1.87
4064.78	-1.34
4067.39	-1.37
4070	-1.22
4072.62	-1.8
4075.23	-1.5
4077.84	-1.47
4080.46	-1.56
4083.16	-1.63
4085.87	-1.57
4088.57	-1.37
4091.28	-1.49
4093.98	-1.67
4096.69	-1.58
4099.4	-1.35
4102.1	-1.43
4102.36	-1.1
4104.95	-1.48
4107.85	-1.37
4111.72	-1.38
4114.31	-1.12
4116.89	-1.02
4120.12	-1.04
4122.7	-0.99
4125.6	-0.82
4128.51	-0.79
4132.06	-0.72
4135.28	-0.87
4137.87	-0.78
4141.42	-0.87
4144.32	-1.22
4146.9	-1.03
4150.13	-1.07
4152.71	-1.52
4156.26	-1.39
4158.52	-1.76
4161.43	-1.59
4164.01	-1.38
4165.62	-1.61
4167.56	-1.31
4170.46	-1.47
4173.37	-1.06
4176.6	-1.23
4179.18	-1.14
4181.44	-1.15
4184.67	-1.32
4187.25	-1.27
4189.83	-1.08
4192.09	-1.21
4195.32	-1.64
4200.16	-1.36
4203.38	-1.24
4206.29	-1.44
4209.19	-1.55
4212.1	-1.37
4216.29	-1.23
4218.88	-1.28
4221.14	-1.5
4223.72	-0.95
4226.95	-1.1
4228.24	-0.89
4230.82	-0.86
4234.05	-0.9
4239.21	-0.81
4242.11	-1.08
4245.34	-1.14
4247.28	-1.07
4250.18	-0.98
4252.77	-0.93
4256.96	-0.83
4259.87	-0.84
4262.45	-0.94
4265.35	-1.07
4267.29	-1.01
4269.87	-1.23
4272.45	-1.12
4275.04	-1.07
4278.26	-1.18
4281.17	-1.07
4284.07	-1.19
4286.98	-1.29
4289.56	-1.26
4292.14	-1.25
4294.72	-1.29
4296.98	-1.26
4300.21	-1.2
4303.76	-1.36
4306.02	-1.23
4308.28	-1.19
4310.54	-1.24
4313.44	-1.17
4315.7	-1.32
4318.28	-1.34
4320.87	-1.44
4324.42	-1.61
4327	-1.47
4329.9	-1.35
4332.81	-1.38
4335.71	-1.46
4338.29	-1.57
4341.2	-1.63
4346.36	-1.5
4348.95	-1.62
4351.85	-1.51
4354.11	-1.48
4357.34	-1.3
4357.66	-1.3
4360.56	-1.3
4363.15	-1.53
4366.05	-1.19
4368.63	-1.3
4371.22	-1.02
4373.8	-0.78
4376.7	-0.88
4378.64	-0.95
4381.54	-1.02
4384.13	-1.07
4387.35	-0.93
4390.9	-0.93
4394.76	-1.28
4399.16	-0.87
4403.02	-1.1
4407.98	-1.14
4412.38	-1.21
4416.79	-1.07
4421.19	-1.07
4426.7	-1.07
4431.11	-1.27
4436.61	-1.29
4440.47	-1.28
4445.42	-1.38
4450.38	-0.96
4454.79	-1.44
4462.5	-1.58
4466.9	-1.47
4470.76	-1.14
4486.18	-1.29
4491.13	-1.44
4496.64	-1.52
4500.5	-1.55
4505.45	-1.59
4509.31	-1.69
4513.16	-1.6
4518.12	-1.47
4521.98	-1.35
4527.48	-1.44
4530.24	-1.52
4535.74	-1.27
4539.6	-1.32
4543.45	-1.45
4548.41	-1.49
4553.37	-1.37
4558.32	-1.42
4562.73	-1.28
4567.69	-0.98
4572.64	-1.05
4575.4	-0.78
4580.9	-1.03
4584.21	-1.22
4589.16	-1.28
4594.12	-1.22
4599.63	-1.48
4603.48	-1.13
4609.54	-1.38
4614.5	-1.36
4618.9	-1.67
4624.41	-1.53
4629.92	-1.55
4634.32	-1.32
4639.28	-1.11
4644.24	-1.19
4650.84	-0.89
4654.7	-1.28
4658.56	-1.07
4664.61	-1.13
4669.02	-1.21
4672.87	-1.23
4677.28	-1.33
4683.34	-1.42
4687.74	-0.72
4692.7	-1.01
4698.21	-1.32
4702.61	-1.22
4707.57	-1.51
4713.08	-0.79
4716.93	-1.32
4721.89	-1.45
4727.95	-1.55
4732.9	-1.61
4738.41	-1.72
4742.82	-1.72
4747.77	-1.37
4753.28	-1.34
4757.69	-1.14
4763.19	-1.48
4768.7	-1.33
4773.66	-1.2
4779.16	-1.25
4784.12	-1.33
4789.08	-1.27
4794.58	-1.35
4800.64	-1.49
4806.15	-1.5
4810	-1.54
4814.41	-1.5
4820.47	-1.59
4824.32	-1.57
4830.93	-1.64
4835.34	-1.63
4840.29	-1.52
4845.8	-1.65
4849.66	-1.58
4855.16	-1.72
4860.67	-1.76
4864.53	-1.91
4874.99	-1.71
4884.9	-1.69
4890.41	-1.63
4894.82	-1.52
4898.67	-1.02
4903.63	-1.47
4907.48	-1.37
4911.89	-0.95
4916.29	-1.49
4922.9	-1.22
4927.31	-1.21
4931.71	-1.57
4936.12	-1.43
4941.08	-1.15
4945.48	-1.34
4951.54	-1.27
4956.5	-1.3
4960.9	-1.17
4966.39	-1.16
4973.44	-1.02
4978.15	-1.1
4985.2	-1.33
4995.39	-1.41
5001.66	-1.16
5007.93	-1.37
5014.99	-1.84
5021.26	-1.39
5028.31	-1.44
5035.36	-1.22
5043.2	-1.02
5051.04	-0.9
5055.74	-1
5063.58	-0.83
5072.2	-1.06
5078.47	-1.4
5085.53	-1.07
5093.37	-1.19
5099.64	-1.33
5106.69	-1.46
5112.18	-1.25
5120.02	-1.13
5126.29	-1.19
5131.77	-1.24
5138.04	-1.3
5145.1	-1.37
5151.37	-1.85
5159.21	-1.73
5165.48	-1.32
5171.75	-1.15
5172.53	-1.54
5178.8	-1.42
5184.29	-1.01
5188.21	-1.48
5192.91	-1.15
5197.61	-1.09
5202.31	-1.35
5210.15	-1.33
5214.86	-1.3
5221.91	-1.53
5229.75	-1.49
5234.45	-1.24
5241.5	-1.1
5248.56	-1.27
5266.59	-1.26
5272.86	-1.29
5279.91	-1.28
5288.53	-1.36
5294.8	-1.46
5300.29	-1.63
5310.48	-1.65
5318.32	-1.7
5323.8	-1.59
5330.86	-1.29
5337.91	-0.89
5346.53	-0.77
5352.8	-0.92
5359.86	-0.96
5366.13	-1
5372.4	-0.87
5379.45	-1.08
5385.72	-0.85
5392	-1.19
5399.83	-1.13
5406.89	-1.3
5412.37	-1.32
5417.86	-1.28
5425.7	-1.33
5433.54	-1.14
5441.37	-1.33
5450	-1.31
5455.48	-1.46
5463.32	-1.59
5470.38	-1.45
5475.86	-1.61
5481.35	-1.67
5486.05	-1.54
5493.89	-1.53
5500.94	-1.29
5506.43	-1.58
5508.84	-1.39
5514.33	-0.62
5520.6	-1.32
5528.44	-1.5
5535.49	-1.65
5541.76	-1.62
5548.82	-1.76
5554.31	-1.84
5561.36	-1.94
5569.2	-1.83
5571.55	-2.22
5577.04	-2.02
5583.31	-2.01
5590.36	-1.44
5595.06	-1.2
5600.55	-1.74
5606.04	-1.64
5612.31	-1.6
5618.58	-1.8
5624.85	-1.56
5627.98	-1.41
5635.04	-1.29
5639.74	-1.52
5646.79	-1.39
5652.28	-1.34
5658.55	-1.25
5667.53	-1.56
5673.82	-1.4
5681.01	-1.27
5687.3	-1.62
5689.09	-1.56
5696.28	-1.53
5704.36	-1.44
5710.65	-1.45
5716.04	-1.65
5723.23	-1.69
5730.41	-1.95
5736.7	-1.83
5742.99	-1.53
5750.18	-1.58
5756.47	-1.74
5763.65	-1.94
5772.63	-1.73
5781.62	-1.69
5788.8	-1.62
5796.89	-1.76
5804.07	-1.71
5811.26	-1.46
5819.35	-1.43
5827.43	-0.99
5830.95	-0.86
5839.93	-1.88
5847.12	-2.05
5853.41	-2.07
5859.7	-2.13
5868.68	-1.84
5876.76	-1.57
5882.15	-1.81
5890.24	-1.87
5901.02	-1.9
5906.41	-2.18
5913.59	-2
5921.68	-1.92
5929.76	-1.97
5936.95	-2.08
5945.03	-2.23
5952.22	-1.97
5958.51	-1.89
5965.69	-1.71
5971.08	-1.97
5978.27	-1.78
5985.46	-1.88
5993.54	-1.75
6000.73	-2.16
6007.02	-1.98
6016	-1.92
6023.19	-1.9
6033.96	-1.88
6040.25	-1.62
6047.44	-1.73
6056.42	-2.02
6063.61	-2.09
6069.9	-1.89
6078.88	-2.14
6086.07	-1.57
6093.25	-1.8
6100.44	-2.08
6107.62	-2
6113.91	-2
6122.9	-1.47
6130.08	-1.6
6139.06	-1.78
6147.15	-1.43
6155.23	-1.4
6163.32	-1.61
6171.4	-1.86
6178.59	-2.13
6185.78	-1.63
6194.76	-1.48
6205.54	-1.52
6213.62	-1.52
6220.81	-1.63
6230.69	-1.84
6236.08	-0.77
6245.06	-0.78
6252.25	-1.34
6261.23	-1.96
6270.21	-1.47
6277.4	-1.11
6285.49	-1.37
6290.88	-1.26
6299.86	-1.4
6307.94	-1.03
6316.03	-1.02
6324.11	-1.24
6329.5	-1.38
6334.89	-0.8
6341.18	-1.64
6351.06	-2.03
6360.04	-1.89
6364.54	-1.63
6371.72	-1.84
6378.91	-1.69
6387.89	-1.43
6396.87	-1.62
6403.16	-1.8
6411.25	-1.71
6416.96	-1.68
6425.13	-1.58
6432.48	-1.6
6439.01	-1.56
6444.72	-1.59
6452.07	-1.81
6458.6	-1.97
6467.59	-2.04
6474.12	-1.97
6480.65	-2.11
6488	-2.07
6495.35	-1.82
6501.06	-1.66
6509.23	-1.85
6515.76	-2.08
6523.93	-2.12
6530.46	-2.03
6537.81	-1.69
6545.16	-1.96
6551.69	-2.03
6559.04	-1.51
6565.57	-1.56
6572.1	-1.61
6580.27	-1.76
6585.98	-1.83
6594.96	-2.14
6601.5	-2.08
6608.03	-2.07
6614.56	-2.09
6619.91	-2.17
6624.81	-2.14
6632.97	-2.25
6642.77	-2.09
6659.1	-2.04
6666.45	-2.1
6674.61	-2.11
6683.6	-2.24
6690.13	-2.14
6697.48	-2.1
6703.19	-2.12
6710.54	-2.13
6719.52	-1.76
6726.87	-1.97
6732.59	-1.94
6741.57	-1.92
6747.28	-2.45
6755.45	-2.05
6761.17	-1.82
6766.88	-1.81
6775.05	-1.56
6783.21	-1.83
6788.11	-1.77
6795.46	-1.78
6802.81	-1.71
6810.97	-1.93
6817.51	-1.86
6824.04	-1.92
6830.57	-1.98
6836.29	-1.57
6845.27	-1.7
6859.15	-2.01
6866.5	-2.03
6874.66	-2.06
6880.38	-2.02
6887.73	-2.04
6894.26	-2
6900.79	-2.21
6906.51	-1.83
6913.86	-1.27
6919.57	-2.06
6929.09	-2.02
6935.44	-2.44
6939.67	-2.38
6948.13	-1.94
6955.53	-1.8
6968.22	-1.93
6976.69	-1.94
6986.21	-1.76
6993.61	-1.8
7001.01	-1.91
7010.53	-1.81
7013.7	-1.9
7024.28	-2.07
7030.63	-1.92
7038.03	-1.85
7046.49	-2.01
7053.9	-2.02
7064.47	-1.87
7073.99	-1.79
7081.4	-1.61
7093.03	-1.7
7104.67	-1.59
7112.07	-1.56
7121.59	-1.64
7130.05	-1.81
7137.45	-1.93
7146.97	-1.99
7155.43	-2.08
7167.07	-2.1
7178.7	-2.1
7189.28	-2.06
7197.74	-2.16
7209.38	-2.19
7215.72	-2.19
7225.24	-2.2
7232.65	-2.17
7242.16	-2.1
7249.57	-2.14
7259.09	-2.16
7269.66	-2.17
7273.9	-2.07
7280.24	-2.24
7283.41	-2.15
7288.7	-2.12
7301.4	-2.16
7310.91	-1.8
7319.38	-1.97
7326.78	-2.12
7336.3	-1.91
7344.76	-2.09
7352.16	-2.02
7362.74	-1.9
7372.26	-1.73
7382.84	-2.15
7392.36	-2.32
7401.88	-2.14
7410.34	-1.97
7420.91	-2.09
7432.55	-2.1
7441.01	-2.24
7448.41	-2.2
7456.88	-1.81
7464.28	-2.2
7475.91	-2.34
7482.26	-2.41
7488.61	-2.31
7498.12	-2.22
7507.64	-2.2
7516.11	-2.29
7523.51	-2.32
7530.91	-2.46
7540.43	-2.48
7545.72	-2.38
7552.07	-2.32
7559.47	-2.06
7567.93	-2.32
7575.34	-2.23
7583.8	-2.2
7593.32	-2.33
7599.66	-2.23
7606.01	-2.32
7614.47	-2.26
7615.53	-2.22
7621.87	-2.21
7633.51	-2.41
7639.85	-1.92
7648.32	-1.88
7657.84	-1.55
7665.24	-2.04
7674.76	-2.48
7680.05	-2.36
7687.45	-2.41
7693.8	-2.42
7702.03	-2.39
7710.49	-2.52
7718.95	-2.56
7726.36	-2.51
7733.76	-2.55
7744.34	-2.36
7752.8	-2.28
7761.26	-2.32
7772.9	-2.28
7779.24	-2.1
7787.7	-2.16
7796.16	-2.2
7802.51	-2.25
7808.86	-2.31
7816.26	-2.19
7822.61	-2.11
7832.13	-2.24
7843.76	-1.89
7850.11	-1.9
7859.63	-1.78
7872.23	-1.95
7882.02	-1.9
7896.02	-1.58
7904.42	-1.82
7914.22	-2.13
7922.62	-2.01
7931.02	-2.07
7943.62	-2.1
7963.22	-2.15
7974.42	-2.38
7988.42	-2.22
7999.62	-1.94
8009.42	-2.02
8023.42	-1.95
8033.22	-2.27
8041.62	-2.23
8054.22	-2.11
8069.61	-2.13
8078.01	-1.95
8089.21	-2.02
8100.41	-1.81
8110.21	-1.35
8122.81	-1.6
8138.21	-1.54
8148.01	-1.48
8159.21	-1.59
8170.41	-1.63
8180.21	-1.64
8184.41	-1.7
8197.01	-1.75
8208.21	-1.73
8218.01	-1.9
8226.41	-1.8
8239.01	-2
8253	-1.79
8264.2	-1.6
8272.6	-1.71
8286.6	-1.72
8304.8	-1.83
8318.8	-1.72
8328.6	-1.65
8341.2	-1.74
8352.4	-1.86
8365	-1.7
8376.2	-1.67
8384.6	-1.68
8395.8	-1.76
8407	-1.69
8415.4	-1.64
8426.6	-1.74
8437.79	-1.51
8447.59	-1.54
8457.39	-1.6
8469.99	-1.71
8481.19	-1.9
8492.39	-1.94
8500.79	-1.63
8510.59	-1.47
8521.79	-1.74
8531.59	-1.96
8541.39	-1.88
8552.59	-1.79
8562.39	-1.78
8572.19	-1.93
8580.59	-2.01
8594.59	-1.84
8605.79	-1.99
8621.18	-1.85
8633.78	-1.74
8640.78	-2.02
8650.58	-1.88
8661.78	-2.18
8675.78	-2.08
8685.58	-2.24
8696.78	-2.21
8710.78	-2.27
8723.38	-2.2
8738.78	-2.24
8748.58	-2.22
8761.18	-2.34
8772.38	-2.1
8784.98	-2.13
8797.58	-2.49
8805.97	-2.02
8817.17	-1.98
8826.97	-1.71
8843.43	-1.67
8851.65	-1.83
8858.97	-1.97
8866.28	-1.79
8873.59	-1.92
8878.16	-2.01
8887.3	-1.96
8895.53	-1.74
8900.1	-1.7
8907.41	-1.98
8925.7	-2.05
8931.18	-1.99
8939.41	-2.19
8946.72	-2.1
8954.95	-2.06
8962.26	-2.21
8968.66	-2.38
8975.06	-2.36
8982.37	-2.21
8988.77	-2.16
8996.08	-2.1
9003.39	-2.35
9011.62	-1.39
9016.19	-1.89
9023.51	-1.79
9030.82	-1.29
9037.22	-1.75
9045.44	-1.26
9052.76	-1.73
9057.33	-1.85
9061.9	-1.81
9066.47	-1.56
9072.87	-1.84
9080.18	-1.53
9089.32	-2.26
9095.22	-1.93
9100.46	-2.2
9105.05	-2.05
9110.94	-2.06
9114.88	-1.68
9120.77	-2.02
9125.36	-2.34
9130.6	-2.09
9136.5	-2.13
9142.4	-1.8
9147.64	-1.92
9152.23	-2.2
9157.47	-2.46
9162.71	-2.11
9167.3	-2.21
9173.85	-2.61
9179.09	-2.46
9183.02	-2.19
9188.27	-2.22
9194.16	-1.83
9199.41	-1.78
9203.99	-2.08
9208.58	-1.72
9211.86	-1.88
9217.1	-2.11
9220.38	-2.33
9226.27	-2.04
9230.86	-2.24
9234.79	-2.37
9240.03	-2.18
9245.93	-2.13
9253.14	-1.92
9258.38	-1.98
9262.31	-2.14
9268.87	-2.2
9273.45	-1.93
9278.69	-1.99
9283.94	-2
9289.18	-1.88
9294.42	-1.93
9299.01	-1.87
9304.25	-1.96
9308.18	-2
9313.42	-2.24
9319.98	-2.1
9327.84	-2
9333.08	-1.84
9338.98	-1.87
9344.88	-1.81
9350.12	-1.66
9355.36	-1.95
9360.6	-1.83
9365.19	-1.92
9371.09	-1.8
9376.33	-1.87
9382.23	-2.27
9386.82	-1.94
9392.71	-2.02
9398.61	-1.93
9401.89	-1.95
9407.13	-1.65
9411.72	-2
9414.99	-2.16
9420.89	-2.21
9427.44	-1.95
9436.62	-1.92
9441.2	-1.99
9446.45	-2.04
9451.69	-1.85
9454.96	-1.9
9462.17	-1.61
9467.41	-1.83
9472.66	-1.86
9477.24	-1.66
9483.8	-1.8
9487.73	-2.04
9492.31	-1.94
9498.87	-1.79
9504.11	-1.75
9506.73	-1.9
9513.28	-1.97
9518.53	-1.98
9523.77	-2.02
9529.67	-1.88
9534.25	-1.83
9539.49	-2.03
9544.08	-2.03
9549.98	-2.17
9557.19	-2.29
9561.77	-1.99
9567.67	-1.51
9572.91	-1.75
9576.84	-1.57
9580.12	-1.84
9586.02	-1.8
9591.92	-1.82
9597.16	-2.03
9602.4	-1.95
9606.33	-1.76
9610.92	-1.97
9616.82	-2.07
9622.71	-1.84
9627.96	-1.87
9634.51	-1.78
9638.44	-1.87
9641.72	-1.91
9646.3	-1.89
9650.89	-2.02
9656.79	-2.02
9662.03	-1.92
9666.62	-2
9669.24	-1.86
9674.68	-1.98
9679.63	-2
9684.09	-1.86
9687.56	-1.94
9691.52	-2.01
9694.98	-1.7
9698.45	-1.76
9702.41	-1.68
9706.37	-1.63
9710.33	-1.83
9714.78	-1.99
9717.75	-2.13
9722.21	-1.78
9725.18	-1.76
9730.62	-2.06
9734.59	-2.09
9739.04	-2.16
9743.99	-1.94
9747.95	-1.75
9751.42	-1.87
9755.38	-1.96
9759.83	-1.71
9763.3	-1.59
9767.26	-1.88
9772.7	-1.85
9776.66	-1.97
9780.13	-1.89
9784.59	-1.89
9787.56	-1.78
9792.01	-1.86
9795.48	-1.93
9799.44	-1.59
9802.41	-1.47
9807.36	-1.55
9811.32	-1.59
9815.28	-1.61
9818.74	-1.74
9822.7	-1.95
9827.65	-1.69
9831.12	-1.57
9834.59	-1.54
9838.55	-0.81
9843	-0.98
9846.96	-1.47
9850.92	-1.45
9853.89	-1
9857.36	-1.24
9860.33	-1.16
9868.25	-1.35
9873.2	-0.66
9877.65	-1.22
9881.61	-1.31
9886.07	-0.77
9893.99	-1.56
9898.45	-1.46
9904.39	-1.75
9908.84	-1.51
9912.31	-1.18
9916.27	-1.65
9921.22	-1.18
9924.79	-1.69
9929.38	-1.67
9933.46	-1.63
9939.08	-1.18
9943.16	-1.59
9948.26	-1.58
9952.85	-1.49
9957.95	-1.53
9962.04	-1.49
9965.1	-1.52
9970.71	-1.41
9974.28	-1.52
9979.38	-0.95
9983.97	-1.47
9988.06	-1.38
9993.16	-1.44
9997.24	-1.45
10000.81	-1.56
10005.4	-1.48
10011.01	-1.45
10013.57	-1.43
10017.14	-1.8
10020.2	-1.22
10025.81	-1.33
10029.89	-1.42
10033.46	-1.39
10037.04	-1.33
10040.61	-1.4
10045.2	-1.19
10048.77	-1.21
10052.85	-1.28
10056.93	-1.22
10060.5	-1.27
10064.59	-0.78
10068.67	-1.2
10073.26	-1.22
10076.32	-0.85
10080.91	-1.09
10084.99	-0.58
10090.1	-1.11
10099.79	-0.73
10104.89	-1.2
10108.97	-1.31
10113.06	-0.76
10117.14	-1.18
10121.22	-0.93
10125.3	-0.55
10128.87	-1.01
10132.44	-1.01
10137.55	-0.99
10142.65	-1.13
10144.69	-1.11
10149.79	-1.07
10153.87	-1.13
10157.95	-1.03
10162.04	-1.05
10166.12	-1.09
10168.67	-1.35
10172.75	-1.71
10177.34	-1.11
10181.93	-1.12
10185.5	-1.08
10189.08	-1.05
10192.14	-1.05
10196.22	-0.89
10200.81	-0.85
10204.38	-0.94
10208.46	-0.91
10211.53	-0.81
10214.59	-0.67
10220.2	-0.78
10223.26	-0.57
10227.34	-0.93
10231.42	-0.94
10234.99	-0.8
10240.1	-0.76
10245.71	-0.74
10250.81	-0.74
10255.91	-0.78
10259.99	-0.93
10262.55	-0.78
10267.14	-0.93
10270.71	-0.91
10274.79	-0.56
10277.34	-0.83
10281.93	-0.91
10284.99	-1.01
10288.57	-0.93
10293.16	-0.99
10297.24	-0.97
10300.3	-0.77
